crossing_id,river_osm_id,river_name,road_osm_id,road_type,is_pedestrian,elev_m,slope_deg,slope_pct,catchment_area_km2,flow_acc_cells,stream_order,mean_precip_mm,flood_Q10,flood_Q50,ntl_500m,ntl_2km,ntl_cv_2km,pop_500m,pop_2km,pop_total_2km,travel_time_min,agri_suit_500m,agri_suit_2km,road_dens_2km,road_count_2km,rwi_2km,rwi_dist_km,dep_ratio_2km,dist_kampala_km,log_ntl_2km,log_pop_2km,log_catchment,log_flood_Q50,log_road_dens,log_travel_time,dist_kampala_km_s,elev_m_s,dep_ratio_clamped,dep_ratio_logit
XNG-00041,359373187,NA,359246177,secondary,FALSE,2092,1.7820062355766462,3.111977219624922,2.0716249659142094,5717.51708984375,2,965.07940673828125,19.67328936263197,34.55544429763998,0,0,0,173.1220185024831,184.78241362296055,2207.55908203125,18.336545944213867,84.41573333740234,84.58980178833008,0.3947179540183825,2,-0.455,77.39860714383374,0,313.02451771088903,0,5.224576169709197,1.122206726424749,3.5710932893237817,0.33269221133212246,2.9619968776019863,0.7019245129029341,0.9839204383022164,0.001,-6.906754778648554
XNG-00042,374802618,NA,374414410,unclassified,FALSE,2427,4.222612593063088,7.395055043835972,4.711939134946774,13004.5703125,3,1209.19970703125,43.41605391300954,76.2587793510513,0,0,0,202.87472436641735,222.21940037283508,1516.8416900634766,NA,69.32012176513672,69.72261428833008,1.653778987691903,20,-0.386,133.4149889968828,0,319.0568292843469,0,5.40815514596303,1.7425585693339383,4.347160557877645,0.9759846572698397,NA,0.810187491827375,1.7286912890937116,0.001,-6.906754778648554
XNG-00043,1221776062,NA,389684830,primary,FALSE,1090.1070556640625,1.8259307593107224,3.188931310527465,0.9535813839832344,2631.807373046875,3,1009.6347045898438,11.602779972069316,20.379876981028403,0,0,0,38.8956820372944,40.22196887742397,481.1630516052246,58.00112533569336,93.55866241455078,93.57766505650112,2.665185283337195,64,-0.998,1.1669969409271586,0.31965582088284983,257.99259063469185,0,3.718971339421645,0.6696642952457902,3.0624501516527682,1.2988788888594531,4.077556517210151,-0.2857433634442524,-1.2434845185785965,0.31965582088284983,-0.7553539586588889
XNG-00044,1221776060,NA,389684848,secondary,FALSE,1088.1182861328125,2.5879085540771483,4.521569104755626,0.9722267561579232,2683.26708984375,3,1009.6347045898438,11.76796082950812,20.67001137660663,0,0,0,39.22594644548808,41.338372128368135,565.1637153625488,58.00112533569336,93.52789306640624,93.56616401672365,2.5055126479226817,56,-0.998,1.005289350580792,0.277499695917697,257.7864211218927,0,3.7456938173617367,0.6791632374795381,3.075929340541514,1.2543367716808216,4.077556517210151,-0.2894435247086747,-1.247905944178051,0.277499695917697,-0.9568980034678526
XNG-00045,1221776060,NA,389684849,secondary,FALSE,1088.681640625,2.5888523685521094,4.52316349128197,0.9722267561579232,2683.26708984375,3,1009.6347045898438,11.76796082950812,20.67001137660663,0,0,0,39.22594644548808,41.338372128368135,565.1637153625488,58.00112533569336,93.52789306640624,93.56616401672365,2.49490495682165,56,-0.998,0.9948724396909364,0.277722869245375,257.774617839651,0,3.7456938173617367,0.6791632374795381,3.075929340541514,1.2513061812735626,4.077556517210151,-0.28965536033437356,-1.2466534964035922,0.277722869245375,-0.955785159592308
XNG-00046,391432791,NA,391432787,primary,FALSE,1077.5419921875,3.3964272472499446,5.938973761078986,3.080770052581159,8502.67578125,3,1256.6607666015625,32.896362927897215,57.78131027285529,0,0,0,337.06756973417413,332.05289172241197,3973.2129821777344,62.760841369628906,95.31134796142578,95.37602942330496,0.3884569960387459,5,-0.219,1.1082653673881828,0.5733390307122681,134.74072945280113,0,5.808301311368896,1.4062857089849585,4.073823951876307,0.3281930557609599,4.155139230279915,-2.4977666462343735,-1.2714191245955773,0.5733390307122681,0.2954875034543346
XNG-00047,400119435,NA,400115507,unclassified,FALSE,1848.3953857421875,3.5294740934704625,6.169696705285893,11.60839947422784,32038.2421875,3,1081.4102783203125,76.25476550225264,133.93882706507236,0.4341177083551884,0.1896587098806591,1.4057266599887617,1165.6724107499929,1145.074876955223,14663.446166992188,1.155488133430481,93.0670394897461,92.88575693766276,0.9312332067713666,9,-0.455,32.760573379407035,0,284.2308453805613,0.17366646756929202,7.044098232797536,2.534363216800443,4.904821542891399,0.6581587661031952,0.7680172099384397,0.18515930561961463,0.44233949556333574,0.001,-6.906754778648554
XNG-00048,400119437,NA,400115507,unclassified,FALSE,1865.2103271484375,3.431799953353816,6.003019728194708,0.6929798454740083,1912.5682373046875,2,1077.7991943359375,9.715708501696982,17.06530198148735,0.11718278129895528,0.21085465426246325,1.33383949864284,1111.11379277867,1135.8961557788914,14545.846069335938,0.6684512495994568,92.73078918457033,92.87526346842448,1.315750183915088,11,-0.455,33.644617378139536,0,284.6917862348123,0.19132643611470126,7.036057157810751,0.526490198457579,2.8939930808444614,0.8397336885712293,0.5118958006820191,0.19343189389386162,0.47972241561450574,0.001,-6.906754778648554
XNG-00049,400125200,NA,400119452,track,TRUE,1806.1422119140625,2.2203378656575845,3.878549117681592,664.4511594858396,1833831.375,6,1072.835693359375,1453.592011268504,2553.1834992622385,0,0.01699711279622439,3.0517572603933236,939.4636155159044,892.1971351315193,9901.5447998046875,3.527519941329956,93.47882843017578,93.17118131197417,2.8323274992386467,65,-0.455,34.64843825526558,0,286.89350378740437,0.0168542781206275,6.7948073125398105,6.5004652459397025,7.845487881804131,1.3434723207674595,1.5101743152560587,0.2329465141337459,0.34840238445702654,0.001,-6.906754778648554
XNG-00050,400119430,Oued et Tat,400120625,unclassified,FALSE,1867.649658203125,3.970578900883707,6.9452343094214966,0.7196684720068437,1986.2266845703125,NA,1086.783935546875,10.058186775617004,17.66685308458219,0,0.03615883036206166,2.625611596929743,1104.1422600650972,1065.6186902175075,13645.62823486328,1.6862986087799072,92.76476287841795,93.01131439208984,0.5784690640652025,6,-0.455,35.99912801936345,0,285.3909732770853,0.03552044324662758,6.972248821187084,0.5421315234136875,2.926749388691219,0.45645543051229986,0.9881642642152029,0.20598032928219742,0.4851455280472273,0.001,-6.906754778648554
XNG-00051,400125200,NA,400125205,track,TRUE,1807.9295654296875,2.685057711338296,4.692235614622341,500.0395857594449,1380068.75,6,1070.6846923828125,1179.171070921387,2071.1727209181463,0,0.01760415253894669,2.9937677297192966,977.460060401614,926.235803714334,12651.454284667969,3.777536869049072,93.43372344970705,93.11847496032716,2.4981169009609423,46,-0.455,34.891979511218,0,286.68090329563586,0.017450994313699068,6.832207906157416,6.216685111455369,7.636352959421642,1.2522247954093342,1.5639251143289021,0.22913093493506295,0.35237602266149576,0.001,-6.906754778648554
XNG-00052,400125202,NA,400125210,track,TRUE,1830.396484375,4.01953419323924,7.03422191825717,2.21887509844622,6123.91552734375,2,1070.7711181640625,22.59489853079025,39.687148559639475,0,0.085666166121761,2.07546595573367,1103.3468030346974,1053.154797910969,13486.119018554688,1.866507887840271,93.147308349609375,93.07022857666016,2.3825706375156552,42,-0.455,34.079699086234825,0,285.7895821201971,0.08219377657745645,6.960494585405598,1.1690319502113535,3.7059122823803805,1.2186359640718514,1.0530945250946864,0.2131342337606708,0.40232439978855233,0.001,-6.906754778648554
XNG-00053,405103828,NA,405103825,unclassified,FALSE,1923.9024658203125,16.171288534652355,29.171309842619785,1.7271954161144991,4766.91943359375,2,1075.3868408203125,18.887763981906,33.17569645589791,0,0,0,261.58763019513793,257.6180638092088,3297.8535919189453,96.326690673828125,88.51128387451172,88.67935028076172,0.9530484280945776,12,-0.245,52.12917081687718,0,319.1821681441264,0,5.555352316215323,1.0032737610373053,3.5315147615069096,0.6693914483585242,4.5780732647695075,0.812436970848722,0.6102065769680125,0.001,-6.906754778648554
XNG-00054,405103828,NA,405103826,primary,FALSE,2027.8690185546875,17.93739821190058,32.66411904401557,0.8573151484920616,2366.120361328125,2,1067.0155029296875,11.251979761886078,19.76370868811383,0,0,0,262.9097287519438,254.7499643903735,3043.74267578125,103.53345489501952,88.17988395690918,87.8673825945173,0.9246761792266064,12,-0.824,51.6979765255833,0,318.7764033521417,0,5.5442002655956495,0.6191319763680992,3.033206688205317,0.6547577350058336,4.649507162706251,0.8051546372709587,0.8413446603526075,0.001,-6.906754778648554
XNG-00055,459344490,Oued Mina,431522473,secondary,FALSE,2368.632080078125,12.978572189807892,23.16779175258818,3.822429119564034,10549.5947265625,2,1178.86279296875,36.47059281018935,64.05931998073379,0,0,0,343.09540857783617,294.9434068861471,4026.9310913085938,30.901836395263672,72.35768127441406,70.8071928024292,0.6618309992612943,6,-0.455,65.80196026560172,0,319.68445857584237,0,5.6901682430921525,1.5732777678284642,4.175299468803889,0.5079200061012937,3.4626635753835133,0.821451667414145,1.598927929752981,0.001,-6.906754778648554
XNG-00056,459344490,Oued Mina,431524358,secondary,FALSE,2054.308837890625,2.8542711388233095,4.988878618839175,2.521209146140607,6958.3330078125,3,977.1210327148436,22.94678488909019,40.30522463371123,0,0,0,140.28768804527638,140.4005111625874,1677.1416702270508,44.40704727172851,85.926422119140625,84.39928490774972,1.1747416208660144,12,-0.455,79.94946758713112,0,323.0277938923377,0,4.951596368467165,1.258804438051146,3.720988996414188,0.7769098624798307,3.815667319250481,0.881455106642929,0.9001255759991734,0.001,-6.906754778648554
XNG-00057,438420777,NA,438420769,secondary,FALSE,1779.7230224609375,6.74401100657203,11.839360827749426,4.655525072584364,12848.8720703125,2,1057.361328125,38.39708871525722,67.44314262015732,0,0,0,185.0663607691154,184.7434699841814,2366.15962600708,91.48309326171876,96.23929405212402,96.24419504801432,4.004558988697896,360,-0.455,8.796154092818382,0,277.17977414911456,0,5.224366528116834,1.7326329562894114,4.226003365856376,1.61034929473863,4.527025852263907,0.05861246419257894,0.289667333095159,0.001,-6.906754778648554
XNG-00058,438420778,NA,438420770,secondary,FALSE,1841.3785400390625,5.655541050572728,9.913501262664797,2.403834741864478,6634.38916015625,2,1050.4837646484375,23.568533786076877,41.39730481313214,0,0,0,296.1705029466052,264.55366483781603,3162.4334106445313,60.84074783325195,95.28101348876952,95.3804119655064,3.772945852296682,358,-0.455,9.653967021681591,0,277.6439408914689,0,5.581816947706394,1.224902661314199,3.74708479448951,1.5629636933745952,4.124562497240522,0.06694294805983186,0.426739668267249,0.001,-6.906754778648554
XNG-00059,438420779,NA,438420771,primary,FALSE,1797.2501220703125,8.966940541600072,15.797003596328024,4.655525072584364,12848.8720703125,2,1050.4837646484375,38.184695446004056,67.07008127542807,0,0,0,185.0663607691154,209.50531642846536,2504.4131240844727,60.84074783325195,96.23929405212402,96.05094637189592,3.9878573875392367,361,-0.455,8.88459599021245,0,277.2070710714634,0,5.349510908995739,1.7326329562894114,4.220537781456915,1.6070064362982377,4.124562497240522,0.05910236695919979,0.328633520820477,0.001,-6.906754778648554
XNG-00060,438420779,NA,438420772,primary,FALSE,1797.2501220703125,8.941578427483053,15.75156150705674,4.655525072584364,12848.8720703125,2,1050.4837646484375,38.184695446004056,67.07008127542807,0,0,0,185.0663607691154,209.50531642846536,2504.4131240844727,60.84074783325195,96.23929405212402,96.05094637189592,3.988335624945514,361,-0.455,8.882687468299586,0,277.206565426898,0,5.349510908995739,1.7326329562894114,4.220537781456915,1.6071023120308034,4.124562497240522,0.05909329206539476,0.328633520820477,0.001,-6.906754778648554
XNG-00061,548633447,NA,457032756,unclassified,FALSE,1272.4278564453125,3.879985035836011,6.786984901318605,27.21627661534051,75114.71875,5,1010.8651733398438,134.12368183535816,235.58355347832176,0,0,0,67.80608565030685,67.8060001482516,868.5000228881836,173.8939666748047,99.799560546875,99.80608520507812,1.3429721523631688,25,-0.193,1.1340446661493837,1.2924676108711974,285.3230830694576,0,4.231290952593746,3.33989899637806,5.466301437202277,0.8514202739932969,5.164179885573669,0.20476189153605773,-0.838149539728333,0.999,6.906754778648553
XNG-00062,333522595,Oued El Abd,459349998,secondary,FALSE,2219.76025390625,1.5469304603688858,2.701120673032368,18.412225187946905,50816.25,4,1024.441162109375,101.98418015543,179.1316435011239,0,0,0,311.5837301278211,276.30086837710184,3536.2592163085938,22.860621134440105,80.797393798828125,80.7429692586263,0.4986458683682341,5,-0.455,93.40944125694762,0,320.03225056646926,0,5.625103084160651,2.9659030319262776,5.193687936366108,0.40456194595881056,3.1722294487886056,0.8276935527167877,1.267956596508471,0.001,-6.906754778648554
XNG-00063,1221776064,NA,537812037,tertiary,FALSE,1090.9453125,2.0137139947975395,3.5171150169828387,0.9065226934359636,2501.92919921875,2,1006.0665283203124,11.148344769728384,19.581677451100987,0,0,0,38.94851789435884,38.9549161218122,466.00354766845703,68.80235290527344,93.62859344482422,93.69857570103235,3.5877769642156423,112,-0.998,2.242402324148368,0.2923757013538819,259.0874466638862,0,3.6877517215077966,0.6452810034368569,3.0244012358840955,1.5233955852292567,4.245667718444788,-0.266093785704351,-1.2416209088565577,0.2923757013538819,-0.8838736775008879
XNG-00064,401114574,NA,537812045,primary,FALSE,1073.800048828125,1.7504946681302649,3.056807102332282,4.1587285479292975,11477.75390625,2,1162.7852783203125,38.33602448735696,67.33588544079647,0,0,0,154.11219848142005,154.11253457138204,1975.4999542236328,57.52533721923828,90.80431365966795,90.95487670898436,0.3188054928596056,1,-0.526,1.1402991988332525,0.6715361543601981,226.8367667685603,0,5.04415088298012,1.6406901436906045,4.224435037686977,0.27672639725044546,4.069459775329418,-0.8449025284704524,-1.2797382002355036,0.6715361543601981,0.7151410827729828
XNG-00065,1221776062,NA,537812053,primary,FALSE,1090.1070556640625,1.7725397494066968,3.0956738567754125,0.9535813839832344,2631.807373046875,2,1009.6347045898438,11.602779972069316,20.379876981028403,0,0,0,38.8956820372944,40.22196887742397,481.1630516052246,58.00112533569336,93.55866241455078,93.57766505650112,2.666924511490986,64,-0.998,1.1674679743132808,0.3204063119328913,257.9950887337225,0,3.718971339421645,0.6696642952457902,3.0624501516527682,1.2993533029735564,4.077556517210151,-0.2856985296124094,-1.2434845185785965,0.3204063119328913,-0.7519051868717932
XNG-00066,537827936,NA,537827938,footway,TRUE,1106.209228515625,1.4807882992660295,2.58554245689336,0.21828448997559888,602.447509765625,1,1006.668212890625,3.9448578856505048,6.929004825630489,0,0,0,39.475769300444576,39.21300801061803,469.0909996032715,67.705322265625,93.82696533203124,93.77443640572685,2.9806518507610447,108,-0.998,3.915266190130935,0.3130510341273032,260.5930277594655,0,3.694190525637179,0.1974437134226883,2.070527532895259,1.3814455874838572,4.229826667342929,-0.2390728514513978,-1.2076862231330743,0.3130510341273032,-0.7858937784000832
XNG-00067,537827936,NA,537827942,primary,FALSE,1107,1.462147178171679,2.552862804469674,0.18594280268788452,513.18707275390625,1,1013.7886352539064,3.530152823425198,6.200589896457773,0,0,0,39.5564315957923,39.459214656563546,505.7552719116211,56.36589813232422,93.8757781982422,93.71959533691408,1.890700660359686,67,-0.556,3.344986084939433,0.3288344095769334,260.5922025857682,0,3.7002944211845215,0.1705380723365882,1.9741629527295048,1.0614989157708117,4.049450017579765,-0.23908766099190526,-1.205928182681732,0.3288344095769334,-0.7134615783762595
XNG-00068,548633447,NA,548633463,unclassified,FALSE,1291.044921875,2.47820244484088,4.330888320067349,17.819775451058057,49181.13671875,4,1023.0999755859376,99.46728137399876,174.71079887054864,0,0,0,67.80671988170342,67.81529393291275,810.7046775817871,185.34954833984375,99.86358642578124,99.85239737374442,1.5108297143798353,40,-0.611,1.315810697615801,0.966394947224736,285.717827370102,0,4.231426015771829,2.9349082026863758,5.168839455288112,0.9206132620175592,5.227624202202683,0.21184643837698114,-0.7967601437303948,0.966394947224736,3.358896162836278
XNG-00069,713735561,NA,549593310,unclassified,FALSE,885.96099853515625,4.079201955686916,7.134148521856829,1.0177750033978303,2808.9765625,2,542.796875,7.179906630557519,12.611254735354228,0,0,0,15.469372863794664,15.469466876219055,184.7999973297119,119.92296600341795,64.03900909423828,62.93067932128906,0.682212211194684,4,-0.42,44.64025390914146,0,355.36247810223455,0,2.801508174280042,0.701995420867947,2.6108970045780993,0.5201097195822023,4.795153698252661,1.4617714899258054,-1.6973413324700135,0.001,-6.906754778648554
XNG-00070,328182910,Oued Maoussa,567095279,unclassified,FALSE,2171.912109375,2.498146365548289,4.365261963633603,15.25358968196171,42098.671875,3,1320.509521484375,110.30194463535128,193.74150572948875,0,0,0,387.6400806694835,348.54769592877454,2974.3903198242188,NA,82.76689147949219,81.84635543823242,2.5097220302945873,42,-0.386,123.00135263196756,0,306.6223523594655,0,5.8566400214007945,2.788313787885496,5.271673067519736,1.2555368406935261,NA,0.5870237018172362,1.161580765728371,0.001,-6.906754778648554
XNG-00071,537827936,NA,573314933,tertiary,FALSE,1104,1.09754170820287,1.9165798548439796,0.44232396798577855,1220.7783203125,1,1006.668212890625,6.6059488449550425,11.603117970627164,0,0,0,39.25645081854963,39.12157520178884,467.9966621398926,67.705322265625,93.8232078552246,93.7835944039481,3.1872095949652817,115,-0.998,3.943662759937009,0.30009876063053365,260.67092276396926,0,3.6919142245809398,0.3662556793613537,2.533944241331038,1.4320345442902787,4.229826667342929,-0.23767485581933911,-1.2125977723903127,0.30009876063053365,-0.8468276158918465
XNG-00072,628038037,Oued El Melh,628038039,tertiary,FALSE,1100.3856201171875,1.5808083462364533,2.760273546331069,0.2426202748633825,669.6123046875,1,1280.690185546875,5.22896222246035,9.18448915593641,0,0,0,212.00667033025277,212.006986731767,2717.999954223633,23.06391334533691,89.37757110595703,89.19498291015626,0.3776690519105063,4,-0.508,1.0019988742611845,0.35920858992541244,209.1605517549724,0,5.3613249667290575,0.21722227499863705,2.320865891909982,0.3203929782249805,3.1807133467526723,-1.1621407331248879,-1.2206332493467484,0.35920858992541244,-0.5788007404737406
XNG-00073,274091060,NA,640478418,unclassified,FALSE,1531.18115234375,16.75341341565637,30.98742008489721,9.027157924697336,24914.224609375,3,961.6436767578124,57.438828240622186,100.88929172975848,0,0.01348545350905122,3.872296326474658,258.7145764234391,258.6597106715238,3310.8428344726563,58.62850570678711,99.25694274902344,98.42241058349607,0.6008867419337377,8,-0.245,48.43612265096495,0,332.5088730047153,0.013395334077810421,5.559371968672547,2.305297204362642,4.623886848639612,0.4705576894346234,4.088133743401051,1.0516137358226065,-0.2628900999331605,0.001,-6.906754778648554
XNG-00074,274091060,NA,640478429,unclassified,FALSE,1561.2899169921875,27.02394924607388,51.79842915645865,13.736797824361824,37912.44921875,3,961.6436767578124,78.03864714292625,137.07215273988123,0,0.00474944382400836,5.396550902234673,247.40867171384963,251.70954959791104,3221.884002685547,58.62850570678711,98.34583282470705,97.95635935465496,0.4984900958938692,7,-0.245,48.732625167376426,0,332.37374440768826,0.004738200800375155,5.532240803936984,2.6903476192228473,4.927776394462058,0.40445799840597174,4.088133743401051,1.0491885586291076,-0.19595239765406286,0.001,-6.906754778648554
XNG-00075,328182910,Oued Maoussa,685267085,track,TRUE,2223.9990234375,2.8816556052469156,5.036974988866817,0.2669459532710568,736.74920654296875,1,1170.8916015625,5.1954059302458235,9.125548702965853,0,0,0,274.10304508307075,286.2155108226996,3663.683471679687,32.830684661865234,82.513946533203125,82.9211924235026,1.6003268826434949,29,-0.386,118.60567678389454,0,306.7807407673057,0,5.6602328427585675,0.23660924318452825,2.315061804409738,0.9556371612184767,3.521368220893035,0.5898663270117521,1.277380214389361,0.001,-6.906754778648554
XNG-00076,713760740,Oued Nahr-Ouassel,713805110,secondary,FALSE,NA,NA,NA,0.01,NA,NA,1070.485107421875,0.4377587084351113,0.7689078519766444,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3360360854906469,1,-0.831,62.60326204788933,NA,366.5839789208701,NA,NA,0.009950330853168083,0.5703623233611104,0.2897070848474775,NA,1.6631657799644644,NA,NA,NA
XNG-00077,328182910,Oued Maoussa,806232895,footway,TRUE,2222.73193359375,7.042735552519895,12.36555272005917,1.2585547046801695,3473.509033203125,1,1248.7724609375,17.021926307172183,29.898417875318103,0,0,0,334.48703900333487,348.5838383746537,4164.608612060547,25.265629529953003,81.2400131225586,81.9595707484654,1.6207786322100353,52,-0.386,120.34800322173103,0,305.8262611205857,0,5.856743413807338,0.8147250975062169,3.430704981146845,0.9634714614878646,3.2682612225159082,0.5727361094130244,1.2745632245954535,0.001,-6.906754778648554
XNG-00078,860401708,NA,860396907,track,TRUE,2032,1.5975585635970622,2.7896207474610386,50.254028189127034,138697.046875,4,991.283203125,206.4020878005187,362.53804416940847,0,0,0,183.26029665473175,183.3077145096313,2190.1736450195313,43.73871612548828,86.94535827636719,86.9840818132673,0.8853713739398282,6,-0.557,76.3233697397583,0,303.64337109819996,0,5.216606722235068,3.9367942137420275,5.8958839522106645,0.6341248168476922,3.8008392593044213,0.5335593902382805,0.8505286441306054,0.001,-6.906754778648554
XNG-00079,860396912,NA,860396913,track,TRUE,2050.002197265625,2.815072898533237,4.919825255201104,4.416761271303872,12189.9033203125,3,985.00555419921875,34.78884437788327,61.105387712265326,0,0,0,183.26243413285923,211.3145523586533,2705.0929260253906,42.40181350708008,86.576446533203125,86.45248718261719,1.101198212872917,8,-0.557,78.14776838150884,0,304.63152336365084,0,5.35806891256188,1.6894980854266013,4.128832743827735,0.7425077595704264,3.770501226110775,0.551293936371368,0.8905510673354885,0.001,-6.906754778648554
XNG-00080,860396916,NA,860396918,secondary,FALSE,2110.634521484375,2.217775238827727,3.875260069109927,1.228435182470842,3390.381591796875,2,984.07830810546875,13.658204430059245,23.99015811179786,0,0,0,139.87480602625618,161.3777180368992,2065.700859069824,24.507776260375977,85.17308044433594,84.94442901611328,0.6041648271024473,5,-0.557,85.96329131775447,0,309.40708744716613,0,5.089925214107934,0.8012996272605163,3.2184820718295613,0.4726032642038039,3.23898335706345,0.6370018424418704,1.0253486425410534,0.001,-6.906754778648554
XNG-00081,860396915,NA,860401710,track,TRUE,2091.319091796875,2.6846437825876124,4.6917505446602314,5.597091289181989,15447.5185546875,2,985.83740234375,41.38455612354361,72.69052457622918,0,0,0,170.01372211152858,196.57675190034567,2516.340286254883,34.211997985839844,85.53041458129883,85.54124501546224,0.21535061250205573,2,-0.557,82.80301731532484,0,307.2659960970341,0,5.286127126066003,1.8866288381292233,4.299874223443069,0.19503260512474868,3.5613868763976995,0.5985752915431118,0.9824066455208662,0.001,-6.906754778648554
XNG-00082,860401711,NA,860401710,track,TRUE,2064.514892578125,1.6812488112006,2.93583787181838,8.317858347445254,22956.615234375,3,989.2825927734376,55.42707760407432,97.35572213798424,0,0,0,179.5780702938665,195.06877325938805,2663.5670471191406,34.926422119140625,86.1579818725586,86.321197509765625,0.4511098135669705,3,-0.557,82.02928785799747,0,305.56403915412284,0,5.278465481661601,2.2319328112448455,4.588590724515086,0.3723286523388277,3.5814730169614286,0.568029964698351,0.9228156417688269,0.001,-6.906754778648554
XNG-00083,860401712,NA,860401714,secondary,FALSE,2180.5830078125,2.9947012361358194,5.234389019713682,3.3286943497408537,9186.9267578125,2,997.90081787109375,28.613796989848165,50.25913307129829,0,0,0,159.38336800596488,159.9881235520232,1911.2172470092771,12.717972755432127,81.9947280883789,82.19927542550224,0.9387122255427236,6,-0.455,89.90369561935114,0,316.00589530758043,0,5.081330595505942,1.4652659606867053,3.9368938084109013,0.6620239513949927,2.6187068530299706,0.7554318319440457,1.1808578773893366,0.001,-6.906754778648554
XNG-00084,860404991,NA,860404992,track,TRUE,2172.849853515625,2.729743425285115,4.770077301123563,0.899427104035462,2482.345947265625,2,992.617919921875,10.958502533474414,19.248226206660192,0,0,0,159.38336800596488,162.5974759383871,1942.382499694824,13.002679824829102,82.25032043457031,82.38861901419503,0.8910980336391586,6,-0.455,89.62386733570789,0,316.3421710320626,0,5.097408995800162,0.6415523165129736,3.0080671949830755,0.6371576305531611,2.639248727356764,0.7614670327504167,1.1636655552849022,0.001,-6.906754778648554
XNG-00085,978765700,NA,867305425,footway,TRUE,1817.8023681640625,5.074227892539718,8.885956252163107,4.655525072584364,12848.8720703125,2,1050.4837646484375,38.184695446004056,67.07008127542807,0,0,0,256.21137344980406,209.50531642846536,2504.4131240844727,60.84074783325195,95.84300231933594,96.05094637189592,3.9729339269032335,361,-0.455,9.008133933870292,0,277.2850385479966,0,5.349510908995739,1.7326329562894114,4.220537781456915,1.6040099932786087,4.124562497240522,0.06050166325978242,0.3743252038321736,0.001,-6.906754778648554
XNG-00086,978765703,NA,867305429,footway,TRUE,1823.939453125,6.072771978932757,10.666980504989624,3.917759278271692,10812.6982421875,2,1050.4837646484375,33.66586348036887,59.13291106455839,0,0,0,256.21137344980406,220.88053431496877,3017.583808898926,60.84074783325195,95.84300231933594,95.90103340148926,3.9431939183089657,360,-0.455,9.170738418174484,0,277.38016102638215,0,5.402139103310008,1.592852995518317,4.096557296727749,1.5980116644492954,4.124562497240522,0.0622088434588309,0.38796915006422467,0.001,-6.906754778648554
XNG-00087,871865455,NA,871865453,secondary,FALSE,1652.0311279296875,6.146465647220611,10.781927246205948,12.425453855878883,34293.24609375,3,1085.5726318359375,80.39874368287344,141.21757972059268,0,0,0,42.20095682868694,43.104359713584465,552.0710525512695,82.778350830078125,98.58231353759766,98.7208491007487,1.7699046915654275,44,-0.382,8.89612395234445,0,279.76937230370805,0,3.786558637284969,2.5971524465928693,4.95735813645508,1.0188129122301979,4.428174630795164,0.10508844724144811,0.005783151216899532,0.001,-6.906754778648554
XNG-00088,747805362,NA,871866047,secondary,FALSE,1683.486572265625,6.6299562843406905,11.661921219965992,11.625128197785214,32084.412109375,3,1070.485107421875,75.67895951621637,132.92744400096117,0,0,0,42.26075520504526,43.246688501382174,516.9681968688965,100.93684387207033,98.19515228271484,98.41199220929828,1.9111460261521689,48,-0.382,8.891629707783482,0,279.3665331183845,0,3.789780532526619,2.535689129389886,4.897298190627663,1.0685468270753016,4.624353443789779,0.09785862005173228,0.0757147871574986,0.001,-6.906754778648554
XNG-00089,747805362,NA,884697670,unclassified,FALSE,1710.935791015625,6.348508558916242,11.153031025040017,0.949846365080346,2621.4990234375,2,1070.1885986328125,12.156806034384822,21.35300437131363,0,0,0,42.55773791718862,45.92103041730057,627.3531303405762,79.05683898925781,97.97703552246094,98.39792346954346,2.1019427352055686,51,-0.382,9.351840516123676,0,279.7030671804493,0,3.848465984697171,0.6677505823335017,3.106960735797934,1.1320286039796825,4.382736869762942,0.10389845728908388,0.13673979611869072,0.001,-6.906754778648554
XNG-00090,747805362,NA,884697672,unclassified,FALSE,1693.1488037109375,7.058917884216752,12.400208735188771,0.13726646716513222,378.8443298339844,1,1062.4847412109375,2.9436597434799987,5.1704353258910185,0,0,0,49.37040559740488,50.55328113941553,690.6297874450684,72.1089096069336,98.07049560546876,98.5912184715271,1.7634975002659126,40,-0.382,10.316534730427,0,280.61110882550867,0,3.9426158580866018,0.12862754717420868,1.8197693906781518,1.016497087737094,4.291950241776463,0.1201952437339566,0.09719582696069183,0.001,-6.906754778648554
XNG-00091,438420779,NA,978765696,footway,TRUE,1797.2501220703125,8.976970705492743,15.815072646086245,4.655525072584364,12848.8720703125,2,1050.4837646484375,38.184695446004056,67.07008127542807,0,0,0,185.0663607691154,209.50531642846536,2504.4131240844727,60.84074783325195,96.23929405212402,96.05094637189592,3.987315502531594,361,-0.455,8.886741136346712,0,277.2076388215648,0,5.349510908995739,1.7326329562894114,4.220537781456915,1.6068977895581467,4.124562497240522,0.05911255647220989,0.328633520820477,0.001,-6.906754778648554
XNG-00092,438420778,NA,978765697,footway,TRUE,1841.3785400390625,5.854114852232091,10.265686231500965,2.403834741864478,6634.38916015625,2,1050.4837646484375,23.568533786076877,41.39730481313214,0,0,0,296.1705029466052,264.55366483781603,3162.4334106445313,60.84074783325195,95.28101348876952,95.3804119655064,3.7773867609588314,358,-0.455,9.646094226533808,0,277.63891866932124,0,5.581816947706394,1.224902661314199,3.74708479448951,1.563893694278661,4.124562497240522,0.06685281333719614,0.426739668267249,0.001,-6.906754778648554
